,title,price,link
43,"ASUS TUF Gaming A15, 15.6"" (39.62cm) FHD 16:9 144Hz, AMD Ryzen 7 7435HS, Gaming Laptop (16 DDR5/512GB SSD/NVIDIA GeForce RTX 2050/Windows 11 Home/Graphite Black/2.30 Kg), FA506NFR-HN045W  ","66,900",https://amazon.in//ASUS-Gaming-15-6-39-62cm-FA506NFR-HN045W/dp/B0CDQ5CW9V/ref=sr_1_116?crid=1I4MOMTVBBY8T&dib=eyJ2IjoiMSJ9.VL4CMoA1m_2BPKvZOxpe5vsR1nfeA4eUhywJewPMSJQ4NJjsqCbkUjtUpxJ4jc3kRYtUkUGebOKhnqtcERjhqQLXr0U1TrnKrQawp5Y2478qhIzEYF8HqtF3OjR2JCHu6in-7uWlXOi-OcLaHoG4Fx20r35Yhh5zMaDdXR4Ko1y7XSYyP69K89NNbAgghSYGKDx2z2CNamEy7U1MIi85lnhPsthseQsTqiq7ztrDVfc.f3P_uMHrhiS7RMMT1jZYCxLwvIrMukKq3YTuK8g9rJ8&dib_tag=se&keywords=laptop&qid=1729535481&sprefix=laptop%2Caps%2C245&sr=8-116
44,"Lenovo V14 G3 (2024), Intel Core i5 12th Gen 1235U - (8GB/512GB SSD/Intel Integrated UHD Graphics/Windows 11 Pro) Thin and Light Business Laptop/14.0"" FHD Display/Iron Grey/1.57 kg/MS Office 2021  ","38,210",https://amazon.in//Lenovo-V14-G3-Intel-1235U/dp/B0DGL4G9Q9/ref=sr_1_31?crid=1I4MOMTVBBY8T&dib=eyJ2IjoiMSJ9.1W0buun-v-75B7EFlMS2z2Mb57dCNKrFj-KeoUBwvefOC_6umSWQja5-wpc93c1y7hlljv2MvsrsJMa5ozEEdKmWEoxM1btIqLpPTAmd3EOkLC9i5ZKE5d590K8dvueC22rfivQcmHaJ5NfL7qn4rsSDxf-eDFDxcvEQvmlIYVA5w4TAUTGBKy3xzcwbxaO9HnIV0LmPLcZ_h5m9BTA2KOrXoV3tkVC2scc5FPWKoBs._GEvncubdewqhR7Qn2TOMWC6ldMgwhpdvcTGpSrOZ7k&dib_tag=se&keywords=laptop&qid=1729535432&sprefix=laptop%2Caps%2C245&sr=8-31
45,"ASUS VivoBook 15 (2022), IntelÂ®Core i3-1215U 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (8GB/512 SSD//Windows 11/Office 2021//Backlit KB/Icelight Silver/1.7 kg), X1502ZA-EJ322WS  ","31,990",https://amazon.in//ASUS-VivoBook-Intel%C2%AECoreTM-i3-1215U-X1502ZA-EJ322WS/dp/B0BTVMBLZC/ref=sr_1_117?crid=1I4MOMTVBBY8T&dib=eyJ2IjoiMSJ9.VL4CMoA1m_2BPKvZOxpe5vsR1nfeA4eUhywJewPMSJQ4NJjsqCbkUjtUpxJ4jc3kRYtUkUGebOKhnqtcERjhqQLXr0U1TrnKrQawp5Y2478qhIzEYF8HqtF3OjR2JCHu6in-7uWlXOi-OcLaHoG4Fx20r35Yhh5zMaDdXR4Ko1y7XSYyP69K89NNbAgghSYGKDx2z2CNamEy7U1MIi85lnhPsthseQsTqiq7ztrDVfc.f3P_uMHrhiS7RMMT1jZYCxLwvIrMukKq3YTuK8g9rJ8&dib_tag=se&keywords=laptop&qid=1729535481&sprefix=laptop%2Caps%2C245&sr=8-117
46,"HP Pavilion 14, 12th Gen Intel Core i5-1235U, 14-inch (35.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe graphics, FPR, 720p HD camera, Backlit KB (Win 11, MSO 2021, Silver, 1.41 kg), dv2014TU  ","61,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1Mzk5MTM4MDQ2OTc1NDkyOjE3Mjk1MzU0ODE6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDEyMDAyMjQyNjgzMjo6MDo6&url=%2FHP-Pavilion-Micro-Edge-Graphics-14-dv2014TU%2Fdp%2FB0B1M9HYBT%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D1I4MOMTVBBY8T%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.Spx3cuvFQtI0B4cy5EkDgDp7jOPpudaI3J8gof9sAnLEEGn32gLdOhbO-BwCru0EbCRIwL0xcjGqD76PN4QTbw.ehY2haXLDT_fM_K_lqSCxeUbI2qy6GIAknCsz0dRB3o%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0B1M9HYBT%26pd_rd_r%3D8ccf0faf-2ff4-4bc3-ad63-22295a8b99a8%26pd_rd_w%3DCHR9e%26pd_rd_wg%3D36Ry1%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DA4S4BVX74ZY46FYJ1M2S%26qid%3D1729535481%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C245%26sr%3D1-113-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
47,"Acer Aspire Lite 12th Gen Intel Core i5-12450H Thin and Light Laptop (Windows11Home/16GB RAM/512GB SSD/MSO) AL15-52H, 39.62cm (15.6"") IPS Full HD, Backlit Keyboard, Pure Silver, 1.7KG  ","41,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1Mzk5MTM4MDQ2OTc1NDkyOjE3Mjk1MzU0ODE6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDM0MTk5MTI0NDMzMjo6MTo6&url=%2FAcer-i5-12450H-Windows11Home-AL15-52H-Keyboard%2Fdp%2FB0DDL495SX%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D1I4MOMTVBBY8T%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.Spx3cuvFQtI0B4cy5EkDgDp7jOPpudaI3J8gof9sAnLEEGn32gLdOhbO-BwCru0EbCRIwL0xcjGqD76PN4QTbw.ehY2haXLDT_fM_K_lqSCxeUbI2qy6GIAknCsz0dRB3o%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0DDL495SX%26pd_rd_r%3D8ccf0faf-2ff4-4bc3-ad63-22295a8b99a8%26pd_rd_w%3DCHR9e%26pd_rd_wg%3D36Ry1%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DA4S4BVX74ZY46FYJ1M2S%26qid%3D1729535481%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C245%26sr%3D1-114-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
48,"HP Laptop 15s, 12th Gen Intel Core i7-1255U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe Graphics, Backlit KB, Thin & Light (Win 11, MSO 2021, Silver, 1.69 kg), fq5190TU  ","64,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1Mzk5MTM4MDQ2OTc1NDkyOjE3Mjk1MzU0ODE6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDEyMDAyMjQyOTQzMjo6Mjo6&url=%2FHP-i7-1255U-15-6-inch-Graphics-fq5190TU%2Fdp%2FB0C3D99LTP%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D1I4MOMTVBBY8T%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.Spx3cuvFQtI0B4cy5EkDgDp7jOPpudaI3J8gof9sAnLEEGn32gLdOhbO-BwCru0EbCRIwL0xcjGqD76PN4QTbw.ehY2haXLDT_fM_K_lqSCxeUbI2qy6GIAknCsz0dRB3o%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0C3D99LTP%26pd_rd_r%3D8ccf0faf-2ff4-4bc3-ad63-22295a8b99a8%26pd_rd_w%3DCHR9e%26pd_rd_wg%3D36Ry1%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DA4S4BVX74ZY46FYJ1M2S%26qid%3D1729535481%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C245%26sr%3D1-115-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
49,"HP Laptop 15s, 12th Gen Intel Core i3, 15.6-inch (39.6 cm), 8GB DDR4, 512GB SSD, Thin & Light, Dual Speakers (Win 11, MSO 2021, Silver, 1.69 kg), fq5007TU / FQ5327TU  ","37,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1Mzk5MTM4MDQ2OTc1NDkyOjE3Mjk1MzU0ODE6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDE2Njg4OTkyNDczMjo6Mzo6&url=%2FHP-i3-1215U-15-6-inch-Graphics-Speakers%2Fdp%2FB0BP2M7CCS%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D1I4MOMTVBBY8T%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.Spx3cuvFQtI0B4cy5EkDgDp7jOPpudaI3J8gof9sAnLEEGn32gLdOhbO-BwCru0EbCRIwL0xcjGqD76PN4QTbw.ehY2haXLDT_fM_K_lqSCxeUbI2qy6GIAknCsz0dRB3o%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0BP2M7CCS%26pd_rd_r%3D8ccf0faf-2ff4-4bc3-ad63-22295a8b99a8%26pd_rd_w%3DCHR9e%26pd_rd_wg%3D36Ry1%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DA4S4BVX74ZY46FYJ1M2S%26qid%3D1729535481%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C245%26sr%3D1-116-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
50,"Acer Nitro 5 12th Gen Intel Core i5-12450H Gaming Laptop (16 GB RAM/512 GB SSD/RTX 3050 Graphics/144 Hz/RGB Backlit/Win11 Home) AN515-58 with 39.62 cm (15.6"") FHD IPS Display, Obsidian Black, 2.5 KG  ","70,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1Mzk5MTM4MDQ2OTc1NDkyOjE3Mjk1MzU0ODE6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDM0OTkwOTcyMzUzMjo6NDo6&url=%2FAcer-i5-12500H-Processor-15-6-inch-AN515-58%2Fdp%2FB09X79JDC5%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D1I4MOMTVBBY8T%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.Spx3cuvFQtI0B4cy5EkDgDp7jOPpudaI3J8gof9sAnLEEGn32gLdOhbO-BwCru0EbCRIwL0xcjGqD76PN4QTbw.ehY2haXLDT_fM_K_lqSCxeUbI2qy6GIAknCsz0dRB3o%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB09X79JDC5%26pd_rd_r%3D8ccf0faf-2ff4-4bc3-ad63-22295a8b99a8%26pd_rd_w%3DCHR9e%26pd_rd_wg%3D36Ry1%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DA4S4BVX74ZY46FYJ1M2S%26qid%3D1729535481%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C245%26sr%3D1-117-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
51,"HP Laptop 15s, AMD Ryzen 7 5700U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, AMD Radeon graphics, Backlit KB, Thin & light, Dual speakers (Win 11, MSO 2021, Silver, 1.69 kg), ey2001AU  ","48,022",https://amazon.in//HP-15-6-inch-Graphics-Speakers-ey2001AU/dp/B0C9DDN2JB/ref=sr_1_118?crid=1I4MOMTVBBY8T&dib=eyJ2IjoiMSJ9.VL4CMoA1m_2BPKvZOxpe5vsR1nfeA4eUhywJewPMSJQ4NJjsqCbkUjtUpxJ4jc3kRYtUkUGebOKhnqtcERjhqQLXr0U1TrnKrQawp5Y2478qhIzEYF8HqtF3OjR2JCHu6in-7uWlXOi-OcLaHoG4Fx20r35Yhh5zMaDdXR4Ko1y7XSYyP69K89NNbAgghSYGKDx2z2CNamEy7U1MIi85lnhPsthseQsTqiq7ztrDVfc.f3P_uMHrhiS7RMMT1jZYCxLwvIrMukKq3YTuK8g9rJ8&dib_tag=se&keywords=laptop&qid=1729535481&sprefix=laptop%2Caps%2C245&sr=8-118
52,"ASUS Vivobook Go 14, AMD Ryzen 3 7320U, Thin and Light Laptop, 14"" (35.56 cm) FHD, (8 GB RAM/512GB SSD/Windows 11/Office 2021/42WHr /Silver/1.38 kg), E1404FA-NK321WS  ","30,880",https://amazon.in//ASUS-Vivobook-14-inch-Windows-E1404FA-NK321WS/dp/B0C37G66X5/ref=sr_1_119?crid=1I4MOMTVBBY8T&dib=eyJ2IjoiMSJ9.VL4CMoA1m_2BPKvZOxpe5vsR1nfeA4eUhywJewPMSJQ4NJjsqCbkUjtUpxJ4jc3kRYtUkUGebOKhnqtcERjhqQLXr0U1TrnKrQawp5Y2478qhIzEYF8HqtF3OjR2JCHu6in-7uWlXOi-OcLaHoG4Fx20r35Yhh5zMaDdXR4Ko1y7XSYyP69K89NNbAgghSYGKDx2z2CNamEy7U1MIi85lnhPsthseQsTqiq7ztrDVfc.f3P_uMHrhiS7RMMT1jZYCxLwvIrMukKq3YTuK8g9rJ8&dib_tag=se&keywords=laptop&qid=1729535481&sprefix=laptop%2Caps%2C245&sr=8-119
53,"Lenovo IdeaPad 1 AMD Ryzen 3 7320U 15.6"" HD Thin and Light Laptop (8 GB/512GB SDD/Windows 11 Home/Office 2021/1Yr ADP Free/Cloud Grey/1.58Kg), 82VG00EVIN  ","28,990",https://amazon.in//Lenovo-IdeaPad-Windows-Warranty-82VG00EVIN/dp/B0CJLP39RS/ref=sr_1_120?crid=1I4MOMTVBBY8T&dib=eyJ2IjoiMSJ9.VL4CMoA1m_2BPKvZOxpe5vsR1nfeA4eUhywJewPMSJQ4NJjsqCbkUjtUpxJ4jc3kRYtUkUGebOKhnqtcERjhqQLXr0U1TrnKrQawp5Y2478qhIzEYF8HqtF3OjR2JCHu6in-7uWlXOi-OcLaHoG4Fx20r35Yhh5zMaDdXR4Ko1y7XSYyP69K89NNbAgghSYGKDx2z2CNamEy7U1MIi85lnhPsthseQsTqiq7ztrDVfc.f3P_uMHrhiS7RMMT1jZYCxLwvIrMukKq3YTuK8g9rJ8&dib_tag=se&keywords=laptop&qid=1729535481&sprefix=laptop%2Caps%2C245&sr=8-120
54,"Acer Nitro V Gaming Laptop AMD Ryzen 7-7735HS with RTX 3050 6 GB Graphics (16 GB DDR5/512GB SSD/Windows 11 Home/Wi-Fi 6/144Hz) ANV15-41, 15.6"" FHD Display, 2.1 KG  ","65,990",https://amazon.in//Acer-7-7735HS-Graphics-Windows-ANV15-41/dp/B0DFWVTQQ7/ref=sr_1_121?crid=1I4MOMTVBBY8T&dib=eyJ2IjoiMSJ9.VL4CMoA1m_2BPKvZOxpe5vsR1nfeA4eUhywJewPMSJQ4NJjsqCbkUjtUpxJ4jc3kRYtUkUGebOKhnqtcERjhqQLXr0U1TrnKrQawp5Y2478qhIzEYF8HqtF3OjR2JCHu6in-7uWlXOi-OcLaHoG4Fx20r35Yhh5zMaDdXR4Ko1y7XSYyP69K89NNbAgghSYGKDx2z2CNamEy7U1MIi85lnhPsthseQsTqiq7ztrDVfc.f3P_uMHrhiS7RMMT1jZYCxLwvIrMukKq3YTuK8g9rJ8&dib_tag=se&keywords=laptop&qid=1729535481&sprefix=laptop%2Caps%2C245&sr=8-121
55,"HP 15 Core i5 13th Gen (16GB RAM/512GB SSD/FHD/15.6"" (39.6 cm)/Windows 11/MS Office' 21/Backlit Keyboard/Silver/ 1.59 kg) fd0221TU Laptop  ","56,500",https://amazon.in//HP-Windows-Backlit-Keyboard-fd0221TU/dp/B0CTKHG3F6/ref=sr_1_32?crid=1I4MOMTVBBY8T&dib=eyJ2IjoiMSJ9.1W0buun-v-75B7EFlMS2z2Mb57dCNKrFj-KeoUBwvefOC_6umSWQja5-wpc93c1y7hlljv2MvsrsJMa5ozEEdKmWEoxM1btIqLpPTAmd3EOkLC9i5ZKE5d590K8dvueC22rfivQcmHaJ5NfL7qn4rsSDxf-eDFDxcvEQvmlIYVA5w4TAUTGBKy3xzcwbxaO9HnIV0LmPLcZ_h5m9BTA2KOrXoV3tkVC2scc5FPWKoBs._GEvncubdewqhR7Qn2TOMWC6ldMgwhpdvcTGpSrOZ7k&dib_tag=se&keywords=laptop&qid=1729535432&sprefix=laptop%2Caps%2C245&sr=8-32
56,"Lenovo Ideapad Slim 5 Ryzen 7 7730U 14"" (35.5Cm) Wuxga OLED AMD Laptop (16Gb/1Tb Ssd/Win 11/Office 2021/Backlit Kb/Fhd Camera/Alexa/3 Month Game Pass/1Yr ADP Free/Arctic Grey/1.46Kg), 82Xe007Ein  ","64,390",https://amazon.in//Lenovo-Ideapad-35-5Cm-Backlit-82Xe007Ein/dp/B0D1KF34VD/ref=sr_1_122?crid=1I4MOMTVBBY8T&dib=eyJ2IjoiMSJ9.VL4CMoA1m_2BPKvZOxpe5vsR1nfeA4eUhywJewPMSJQ4NJjsqCbkUjtUpxJ4jc3kRYtUkUGebOKhnqtcERjhqQLXr0U1TrnKrQawp5Y2478qhIzEYF8HqtF3OjR2JCHu6in-7uWlXOi-OcLaHoG4Fx20r35Yhh5zMaDdXR4Ko1y7XSYyP69K89NNbAgghSYGKDx2z2CNamEy7U1MIi85lnhPsthseQsTqiq7ztrDVfc.f3P_uMHrhiS7RMMT1jZYCxLwvIrMukKq3YTuK8g9rJ8&dib_tag=se&keywords=laptop&qid=1729535481&sprefix=laptop%2Caps%2C245&sr=8-122
57,"Apple 2024 MacBook Air 15â€³ Laptop with M3 chip: 38.91 cm (15.3â€³) Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera, Touch ID- Space Grey  ","1,22,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0NTQzNTc0NDg2MzY1NjA6MTcyOTUzNTQ4MTpzcF9tdGY6MzAwMzUwNjk4MzEzODMyOjowOjo&url=%2FApple-2024-MacBook-Laptop-chip%2Fdp%2FB0CX22MVHT%2Fref%3Dsr_1_123_sspa%3Fcrid%3D1I4MOMTVBBY8T%26dib%3DeyJ2IjoiMSJ9.VL4CMoA1m_2BPKvZOxpe5vsR1nfeA4eUhywJewPMSJQ4NJjsqCbkUjtUpxJ4jc3kRYtUkUGebOKhnqtcERjhqQLXr0U1TrnKrQawp5Y2478qhIzEYF8HqtF3OjR2JCHu6in-7uWlXOi-OcLaHoG4Fx20r35Yhh5zMaDdXR4Ko1y7XSYyP69K89NNbAgghSYGKDx2z2CNamEy7U1MIi85lnhPsthseQsTqiq7ztrDVfc.f3P_uMHrhiS7RMMT1jZYCxLwvIrMukKq3YTuK8g9rJ8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729535481%26sprefix%3Dlaptop%252Caps%252C245%26sr%3D8-123-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
58,"HP Laptop 14, Intel Core Ultra 5 125H, Built-in AI, 14-inch (35.6 cm), FHD, 16GB DDR5, 512GB SSD, Intel Arc Graphics, 1080p FHD Camera w/Privacy Shutter, Backlit KB (Win 11, Silver, 1.4 kg), gr1022TU  ","69,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0NTQzNTc0NDg2MzY1NjA6MTcyOTUzNTQ4MTpzcF9tdGY6MzAwMzQxOTkxMjQ2NDMyOjowOjo&url=%2FHP-14-inch-Graphics-Privacy-gr1022TU%2Fdp%2FB0D8J8H131%2Fref%3Dsr_1_124_sspa%3Fcrid%3D1I4MOMTVBBY8T%26dib%3DeyJ2IjoiMSJ9.VL4CMoA1m_2BPKvZOxpe5vsR1nfeA4eUhywJewPMSJQ4NJjsqCbkUjtUpxJ4jc3kRYtUkUGebOKhnqtcERjhqQLXr0U1TrnKrQawp5Y2478qhIzEYF8HqtF3OjR2JCHu6in-7uWlXOi-OcLaHoG4Fx20r35Yhh5zMaDdXR4Ko1y7XSYyP69K89NNbAgghSYGKDx2z2CNamEy7U1MIi85lnhPsthseQsTqiq7ztrDVfc.f3P_uMHrhiS7RMMT1jZYCxLwvIrMukKq3YTuK8g9rJ8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729535481%26sprefix%3Dlaptop%252Caps%252C245%26sr%3D8-124-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
59,"HP Victus Gaming Laptop, AMD Ryzen 7 8845HS AI Powered, 6GB RTX 4050 GPU,15.6-inch (39.6 cm),FHD, IPS,144Hz,16GB DDR5,1TB SSD, 300 nits, Win 11,Backlit KB, DTS:X Ultra (MSO, Blue, 2.29 kg), fb2117AX  ","94,990",https://amazon.in//HP-Victus-Powered-15-6-inch-Backlit/dp/B0D7PXTNRX/ref=sr_1_125?crid=1I4MOMTVBBY8T&dib=eyJ2IjoiMSJ9.VL4CMoA1m_2BPKvZOxpe5vsR1nfeA4eUhywJewPMSJQ4NJjsqCbkUjtUpxJ4jc3kRYtUkUGebOKhnqtcERjhqQLXr0U1TrnKrQawp5Y2478qhIzEYF8HqtF3OjR2JCHu6in-7uWlXOi-OcLaHoG4Fx20r35Yhh5zMaDdXR4Ko1y7XSYyP69K89NNbAgghSYGKDx2z2CNamEy7U1MIi85lnhPsthseQsTqiq7ztrDVfc.f3P_uMHrhiS7RMMT1jZYCxLwvIrMukKq3YTuK8g9rJ8&dib_tag=se&keywords=laptop&qid=1729535481&sprefix=laptop%2Caps%2C245&sr=8-125
60,"MSI Thin 15, Intel Core i5-12450H, 40CM FHD 144Hz Gaming Laptop(8GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 2050,GDDR6 4GB/Cosmos Gray/1.86Kg), B12UCX-1696IN  ","44,990",https://amazon.in//MSI-i5-12450H-Windows-GeForce-B12UCX-1696IN/dp/B0CV9S9VTM/ref=sr_1_126?crid=1I4MOMTVBBY8T&dib=eyJ2IjoiMSJ9.VL4CMoA1m_2BPKvZOxpe5vsR1nfeA4eUhywJewPMSJQ4NJjsqCbkUjtUpxJ4jc3kRYtUkUGebOKhnqtcERjhqQLXr0U1TrnKrQawp5Y2478qhIzEYF8HqtF3OjR2JCHu6in-7uWlXOi-OcLaHoG4Fx20r35Yhh5zMaDdXR4Ko1y7XSYyP69K89NNbAgghSYGKDx2z2CNamEy7U1MIi85lnhPsthseQsTqiq7ztrDVfc.f3P_uMHrhiS7RMMT1jZYCxLwvIrMukKq3YTuK8g9rJ8&dib_tag=se&keywords=laptop&qid=1729535481&sprefix=laptop%2Caps%2C245&sr=8-126
61,"MSI Commercial 14 H, Intel 13th Gen. i7 13620H,36CM Laptop(16GB/1TB NVMe SSD/Windows 11 Pro/Iris Xe/Solid Gray/1.6Kg), A13MG-070IN  ","87,990",https://amazon.in//MSI-Commercial-13620H-Windows-A13MG-070IN/dp/B0D22M8DB2/ref=sr_1_127?crid=1I4MOMTVBBY8T&dib=eyJ2IjoiMSJ9.VL4CMoA1m_2BPKvZOxpe5vsR1nfeA4eUhywJewPMSJQ4NJjsqCbkUjtUpxJ4jc3kRYtUkUGebOKhnqtcERjhqQLXr0U1TrnKrQawp5Y2478qhIzEYF8HqtF3OjR2JCHu6in-7uWlXOi-OcLaHoG4Fx20r35Yhh5zMaDdXR4Ko1y7XSYyP69K89NNbAgghSYGKDx2z2CNamEy7U1MIi85lnhPsthseQsTqiq7ztrDVfc.f3P_uMHrhiS7RMMT1jZYCxLwvIrMukKq3YTuK8g9rJ8&dib_tag=se&keywords=laptop&qid=1729535481&sprefix=laptop%2Caps%2C245&sr=8-127
62,"HP Laptop 15s, 12th Gen Intel Core i7-1255U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe Graphics, Backlit KB, Thin & Light (Win 11, MSO 2021, Silver, 1.69 kg), fq5190TU  ","64,990",https://amazon.in//HP-i7-1255U-15-6-inch-Graphics-fq5190TU/dp/B0C3D99LTP/ref=sr_1_128?crid=1I4MOMTVBBY8T&dib=eyJ2IjoiMSJ9.VL4CMoA1m_2BPKvZOxpe5vsR1nfeA4eUhywJewPMSJQ4NJjsqCbkUjtUpxJ4jc3kRYtUkUGebOKhnqtcERjhqQLXr0U1TrnKrQawp5Y2478qhIzEYF8HqtF3OjR2JCHu6in-7uWlXOi-OcLaHoG4Fx20r35Yhh5zMaDdXR4Ko1y7XSYyP69K89NNbAgghSYGKDx2z2CNamEy7U1MIi85lnhPsthseQsTqiq7ztrDVfc.f3P_uMHrhiS7RMMT1jZYCxLwvIrMukKq3YTuK8g9rJ8&dib_tag=se&keywords=laptop&qid=1729535481&sprefix=laptop%2Caps%2C245&sr=8-128
63,"Dell G15 5530 Gaming Laptop, Intel i9-13900HX,16GB DDR5,1TB SSD,NVIDIA RTX 4060-8GB GDDR6, 15.6"" (39.62cm) FHD 165Hz,NVIDIA G-SYNC+DDS Display,Win 11, Backlit Keyboard 4-Zone,Dark Shadow Gray, 2.65 Kg  ","1,49,990",https://amazon.in//Dell-i9-13900HX-4060-8GB-39-62cm-Keyboard/dp/B0CN1L7XS2/ref=sr_1_129?crid=1I4MOMTVBBY8T&dib=eyJ2IjoiMSJ9.VL4CMoA1m_2BPKvZOxpe5vsR1nfeA4eUhywJewPMSJQ4NJjsqCbkUjtUpxJ4jc3kRYtUkUGebOKhnqtcERjhqQLXr0U1TrnKrQawp5Y2478qhIzEYF8HqtF3OjR2JCHu6in-7uWlXOi-OcLaHoG4Fx20r35Yhh5zMaDdXR4Ko1y7XSYyP69K89NNbAgghSYGKDx2z2CNamEy7U1MIi85lnhPsthseQsTqiq7ztrDVfc.f3P_uMHrhiS7RMMT1jZYCxLwvIrMukKq3YTuK8g9rJ8&dib_tag=se&keywords=laptop&qid=1729535481&sprefix=laptop%2Caps%2C245&sr=8-129
